title,category,link,date,companyCode
FinancialStatement-2021-Tahunan-KJEN.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/KJEN/FinancialStatement-2021-Tahunan-KJEN.pdf,2022-04-04,KJEN
FinancialStatement-2021-Tahunan-KKGI.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/KKGI/FinancialStatement-2021-Tahunan-KKGI.pdf,2022-04-11,KKGI
FinancialStatement-2021-Tahunan-KLBF.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/KLBF/FinancialStatement-2021-Tahunan-KLBF.pdf,2022-03-31,KLBF
FinancialStatement-2021-Tahunan-KMDS.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/KMDS/FinancialStatement-2021-Tahunan-KMDS.pdf,2022-05-30,KMDS
FinancialStatement-2021-Tahunan-KMTR.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/KMTR/FinancialStatement-2021-Tahunan-KMTR.pdf,2022-03-21,KMTR
FinancialStatement-2021-Tahunan-KOBX.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/KOBX/FinancialStatement-2021-Tahunan-KOBX.pdf,2022-04-04,KOBX
FinancialStatement-2021-Tahunan-KOIN.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/KOIN/FinancialStatement-2021-Tahunan-KOIN.pdf,2022-04-28,KOIN
FinancialStatement-2021-Tahunan-KONI.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/KONI/FinancialStatement-2021-Tahunan-KONI.pdf,2022-04-28,KONI
FinancialStatement-2021-Tahunan-KOPI.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/KOPI/FinancialStatement-2021-Tahunan-KOPI.pdf,2022-04-28,KOPI
FinancialStatement-2021-Tahunan-KOTA.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/KOTA/FinancialStatement-2021-Tahunan-KOTA.pdf,2022-05-05,KOTA
FinancialStatement-2021-Tahunan-KPIG.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/KPIG/FinancialStatement-2021-Tahunan-KPIG.pdf,2022-04-28,KPIG
FinancialStatement-2021-Tahunan-KRAS.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/KRAS/FinancialStatement-2021-Tahunan-KRAS.pdf,2022-03-31,KRAS
FinancialStatement-2021-Tahunan-KREN.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/KREN/FinancialStatement-2021-Tahunan-KREN.pdf,2022-04-30,KREN
FinancialStatement-2021-Tahunan-KUAS.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/KUAS/FinancialStatement-2021-Tahunan-KUAS.pdf,2022-04-07,KUAS
FinancialStatement-2021-Tahunan-LAND.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/LAND/FinancialStatement-2021-Tahunan-LAND.pdf,2022-04-27,LAND
FinancialStatement-2021-Tahunan-LAPD.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/LAPD/FinancialStatement-2021-Tahunan-LAPD.pdf,2022-03-31,LAPD
FinancialStatement-2021-Tahunan-LCKM.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/LCKM/FinancialStatement-2021-Tahunan-LCKM.pdf,2022-04-28,LCKM
FinancialStatement-2021-Tahunan-LEAD.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/LEAD/FinancialStatement-2021-Tahunan-LEAD.pdf,2022-04-19,LEAD
FinancialStatement-2021-Tahunan-LFLO.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/LFLO/FinancialStatement-2021-Tahunan-LFLO.pdf,2022-03-29,LFLO
FinancialStatement-2021-Tahunan-LIFE.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/LIFE/FinancialStatement-2021-Tahunan-LIFE.pdf,2022-04-29,LIFE
FinancialStatement-2021-Tahunan-LINK.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/LINK/FinancialStatement-2021-Tahunan-LINK.pdf,2022-03-31,LINK
FinancialStatement-2021-Tahunan-LION.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/LION/FinancialStatement-2021-Tahunan-LION.pdf,2022-05-03,LION
FinancialStatement-2021-Tahunan-LMPI.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/LMPI/FinancialStatement-2021-Tahunan-LMPI.pdf,2022-04-26,LMPI
FinancialStatement-2021-Tahunan-LMSH.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/LMSH/FinancialStatement-2021-Tahunan-LMSH.pdf,2022-04-28,LMSH
FinancialStatement-2021-Tahunan-LPCK.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/LPCK/FinancialStatement-2021-Tahunan-LPCK.pdf,2022-03-30,LPCK
FinancialStatement-2021-Tahunan-LPGI.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/LPGI/FinancialStatement-2021-Tahunan-LPGI.pdf,2022-03-30,LPGI
FinancialStatement-2021-Tahunan-LPIN.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/LPIN/FinancialStatement-2021-Tahunan-LPIN.pdf,2022-04-14,LPIN
FinancialStatement-2021-Tahunan-LPKR.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/LPKR/FinancialStatement-2021-Tahunan-LPKR.pdf,2022-04-08,LPKR
FinancialStatement-2021-Tahunan-LPLI.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/LPLI/FinancialStatement-2021-Tahunan-LPLI.pdf,2022-04-29,LPLI
FinancialStatement-2021-Tahunan-LPPF.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/LPPF/FinancialStatement-2021-Tahunan-LPPF.pdf,2022-03-02,LPPF
FinancialStatement-2021-Tahunan-LPPS.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/LPPS/FinancialStatement-2021-Tahunan-LPPS.pdf,2022-04-29,LPPS
FinancialStatement-2021-Tahunan-LRNA.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/LRNA/FinancialStatement-2021-Tahunan-LRNA.pdf,2022-05-09,LRNA
FinancialStatement-2021-Tahunan-LSIP.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/LSIP/FinancialStatement-2021-Tahunan-LSIP.pdf,2022-03-01,LSIP
FinancialStatement-2021-Tahunan-LTLS.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/LTLS/FinancialStatement-2021-Tahunan-LTLS.pdf,2022-04-05,LTLS
FinancialStatement-2021-Tahunan-LUCK.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/LUCK/FinancialStatement-2021-Tahunan-LUCK.pdf,2022-04-28,LUCK
FinancialStatement-2021-Tahunan-LUCY.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/LUCY/FinancialStatement-2021-Tahunan-LUCY.pdf,2022-05-29,LUCY
FinancialStatement-2021-Tahunan-MAIN.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MAIN/FinancialStatement-2021-Tahunan-MAIN.pdf,2022-03-31,MAIN
FinancialStatement-2021-Tahunan-MAPA.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MAPA/FinancialStatement-2021-Tahunan-MAPA.pdf,2022-04-11,MAPA
FinancialStatement-2021-Tahunan-MAPB.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MAPB/FinancialStatement-2021-Tahunan-MAPB.pdf,2022-04-11,MAPB
FinancialStatement-2021-Tahunan-MAPI.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MAPI/FinancialStatement-2021-Tahunan-MAPI.pdf,2022-04-11,MAPI
FinancialStatement-2021-Tahunan-MARI.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MARI/FinancialStatement-2021-Tahunan-MARI.pdf,2022-04-30,MARI
FinancialStatement-2021-Tahunan-MARK.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MARK/FinancialStatement-2021-Tahunan-MARK.pdf,2022-04-02,MARK
FinancialStatement-2021-Tahunan-MASA.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MASA/FinancialStatement-2021-Tahunan-MASA.pdf,2022-03-24,MASA
FinancialStatement-2021-Tahunan-MASB.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MASB/FinancialStatement-2021-Tahunan-MASB.pdf,2022-04-13,MASB
FinancialStatement-2021-Tahunan-MAYA.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MAYA/FinancialStatement-2021-Tahunan-MAYA.pdf,2022-04-30,MAYA
FinancialStatement-2021-Tahunan-MBAP.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MBAP/FinancialStatement-2021-Tahunan-MBAP.pdf,2022-03-30,MBAP
FinancialStatement-2021-Tahunan-MBSS.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MBSS/FinancialStatement-2021-Tahunan-MBSS.pdf,2022-04-07,MBSS
FinancialStatement-2021-Tahunan-MBTO.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MBTO/FinancialStatement-2021-Tahunan-MBTO.pdf,2022-04-28,MBTO
FinancialStatement-2021-Tahunan-MCAS.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MCAS/FinancialStatement-2021-Tahunan-MCAS.pdf,2022-04-29,MCAS
FinancialStatement-2021-Tahunan-MCOL.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MCOL/FinancialStatement-2021-Tahunan-MCOL.pdf,2022-04-04,MCOL
FinancialStatement-2021-Tahunan-MCOR.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MCOR/FinancialStatement-2021-Tahunan-MCOR.pdf,2022-03-11,MCOR
FinancialStatement-2021-Tahunan-MDIA.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MDIA/FinancialStatement-2021-Tahunan-MDIA.pdf,2022-10-27,MDIA
FinancialStatement-2021-Tahunan-MDKA.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MDKA/FinancialStatement-2021-Tahunan-MDKA.pdf,2022-04-20,MDKA
FinancialStatement-2021-Tahunan-MDKI.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MDKI/FinancialStatement-2021-Tahunan-MDKI.pdf,2022-04-06,MDKI
FinancialStatement-2021-Tahunan-MDLN.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MDLN/FinancialStatement-2021-Tahunan-MDLN.pdf,2022-04-26,MDLN
FinancialStatement-2021-Tahunan-MDRN.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MDRN/FinancialStatement-2021-Tahunan-MDRN.pdf,2022-05-30,MDRN
FinancialStatement-2021-Tahunan-MEDC.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MEDC/FinancialStatement-2021-Tahunan-MEDC.pdf,2022-06-15,MEDC
FinancialStatement-2021-Tahunan-MEGA.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MEGA/FinancialStatement-2021-Tahunan-MEGA.pdf,2022-02-04,MEGA
FinancialStatement-2021-Tahunan-MERK.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MERK/FinancialStatement-2021-Tahunan-MERK.pdf,2022-04-14,MERK
FinancialStatement-2021-Tahunan-META.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/META/FinancialStatement-2021-Tahunan-META.pdf,2022-04-19,META
FinancialStatement-2021-Tahunan-MFIN.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MFIN/FinancialStatement-2021-Tahunan-MFIN.pdf,2022-03-17,MFIN
FinancialStatement-2021-Tahunan-MFMI.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MFMI/FinancialStatement-2021-Tahunan-MFMI.pdf,2022-04-28,MFMI
FinancialStatement-2021-Tahunan-MGLV.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MGLV/FinancialStatement-2021-Tahunan-MGLV.pdf,2022-07-19,MGLV
FinancialStatement-2021-Tahunan-MGRO.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MGRO/FinancialStatement-2021-Tahunan-MGRO.pdf,2022-03-31,MGRO
FinancialStatement-2021-Tahunan-MICE.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MICE/FinancialStatement-2021-Tahunan-MICE.pdf,2022-03-31,MICE
FinancialStatement-2021-Tahunan-MIDI.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MIDI/FinancialStatement-2021-Tahunan-MIDI.pdf,2022-03-30,MIDI
FinancialStatement-2021-Tahunan-MIKA.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MIKA/FinancialStatement-2021-Tahunan-MIKA.pdf,2022-03-29,MIKA
FinancialStatement-2021-Tahunan-MINA.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MINA/FinancialStatement-2021-Tahunan-MINA.pdf,2022-04-07,MINA
FinancialStatement-2021-Tahunan-MIRA.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MIRA/FinancialStatement-2021-Tahunan-MIRA.pdf,2022-02-04,MIRA
FinancialStatement-2021-Tahunan-MITI.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MITI/FinancialStatement-2021-Tahunan-MITI.pdf,2022-04-20,MITI
FinancialStatement-2021-Tahunan-MKNT.pdf,Laporan Keuangan,https://www.idx.co.id/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan%20Keuangan%20Tahun%202021/Audit/MKNT/FinancialStatement-2021-Tahunan-MKNT.pdf,2022-04-28,MKNT
